,user_id,login_time,login_place,省,市
105217,用户19869,2019-11-30 10:15:56,中国贵州黔西南布依族苗族自治州,贵州,黔西南布依族苗族自治州
105218,用户19870,2019-11-30 10:17:38,中国贵州黔西南布依族苗族自治州,贵州,黔西南布依族苗族自治州
105220,用户19871,2019-11-30 10:25:41,中国贵州,贵州,
105221,用户19872,2019-11-30 10:26:36,中国安徽合肥,安徽,合肥
105222,用户19873,2019-11-30 10:38:14,中国吉林,吉林,
105224,用户19874,2019-11-30 10:39:07,中国辽宁大连,辽宁,大连
105225,用户19875,2019-11-30 11:24:18,中国广东东莞,广东,东莞
105226,用户19876,2019-11-30 11:26:30,中国贵州黔西南布依族苗族自治州,贵州,黔西南布依族苗族自治州
105227,用户19877,2019-11-30 11:30:13,中国广西玉林,广西,玉林
105229,用户19878,2019-11-30 11:31:11,中国贵州黔西南布依族苗族自治州,贵州,黔西南布依族苗族自治州
105230,用户19879,2019-11-30 11:58:56,中国四川达州,四川,达州
105231,用户19880,2019-11-30 12:03:26,中国浙江杭州,浙江,杭州
105232,用户19881,2019-11-30 14:36:09,中国山东,山东,
105234,用户19882,2019-11-30 14:48:13,中国湖北武汉,湖北,武汉
105235,用户19883,2019-11-30 14:56:26,中国北京,北京,
105236,用户19884,2019-11-30 15:14:54,中国广东深圳,广东,深圳
105237,用户19885,2019-11-30 15:16:39,中国湖北武汉,湖北,武汉
105239,用户19885,2019-12-12 09:36:37,中国北京,北京,
105240,用户19886,2019-11-30 15:50:15,中国云南,云南,
105241,用户19887,2019-11-30 16:06:38,中国吉林长春,吉林,长春
105244,用户19888,2019-11-30 16:23:52,中国江西南昌,江西,南昌
105245,用户19889,2019-11-30 16:37:55,中国重庆,重庆,
105246,用户19890,2019-11-30 16:39:44,中国上海,上海,
105247,用户19891,2019-11-30 16:49:15,中国广东深圳,广东,深圳
105248,用户19892,2019-11-30 17:03:23,中国广东深圳,广东,深圳
105249,用户19893,2019-11-30 17:27:11,中国广东东莞,广东,东莞
105250,用户19894,2019-11-30 18:29:20,中国广东广州,广东,广州
105251,用户19895,2019-11-30 18:32:16,中国上海,上海,
105252,用户19896,2019-11-30 19:01:29,中国广东深圳,广东,深圳
105253,用户19897,2019-11-30 19:13:56,中国北京,北京,
105254,用户19898,2019-11-30 20:26:24,中国北京,北京,
105255,用户19899,2019-11-30 21:17:22,中国北京,北京,
105256,用户19900,2019-11-30 22:07:15,中国广东广州,广东,广州
105257,用户19901,2019-11-30 23:59:21,中国江苏常州,江苏,常州
105258,用户19902,2019-12-01 09:02:00,中国北京,北京,
105259,用户19903,2019-12-01 09:47:32,中国江苏盐城,江苏,盐城
105260,用户19904,2019-12-01 10:53:03,中国湖北武汉,湖北,武汉
105261,用户19905,2019-12-01 11:03:03,中国天津,天津,
105262,用户19906,2019-12-01 11:07:41,中国浙江杭州,浙江,杭州
105264,用户19907,2019-12-01 13:51:13,中国广东湛江,广东,湛江
105265,用户19908,2019-12-01 14:13:29,中国浙江杭州,浙江,杭州
105267,用户19909,2019-12-01 14:29:09,中国河北沧州,河北,沧州
105268,用户19910,2019-12-01 15:21:13,中国贵州黔西南布依族苗族自治州,贵州,黔西南布依族苗族自治州
105269,用户19911,2019-12-01 15:21:52,中国湖南,湖南,
105270,用户19912,2019-12-01 16:16:53,中国浙江宁波,浙江,宁波
105271,用户19913,2019-12-01 16:18:01,中国北京,北京,
105272,用户19914,2019-12-01 16:50:40,中国广东广州,广东,广州
105273,用户19915,2019-12-01 17:15:13,中国广东广州,广东,广州
105274,用户19915,2020-01-17 17:17:07,中国广东东莞,广东,东莞
105329,用户19916,2019-12-01 17:39:19,中国浙江,浙江,
105330,用户19917,2019-12-01 17:49:29,中国河北秦皇岛,河北,秦皇岛
105331,用户19918,2019-12-01 19:23:00,中国四川成都,四川,成都
105332,用户19919,2019-12-01 20:47:58,中国广西桂林,广西,桂林
105333,用户19920,2019-12-01 21:06:30,中国浙江,浙江,
105334,用户19921,2019-12-01 21:06:36,中国浙江,浙江,
105336,用户19922,2019-12-01 21:15:18,中国浙江,浙江,
105340,用户19923,2019-12-01 21:48:57,中国湖南长沙,湖南,长沙
105341,用户19924,2019-12-02 08:39:24,中国广西玉林,广西,玉林
105342,用户19925,2019-12-02 08:40:28,中国浙江舟山,浙江,舟山
105343,用户19926,2019-12-02 09:06:26,中国浙江舟山,浙江,舟山
105344,用户19927,2019-12-02 09:26:29,中国广东广州,广东,广州
105345,用户19928,2019-12-02 09:32:03,中国北京,北京,
105346,用户19929,2019-12-02 09:50:41,中国河南郑州,河南,郑州
105349,用户19930,2019-12-02 09:53:39,中国安徽合肥,安徽,合肥
105350,用户19931,2019-12-02 09:58:09,中国,,
105351,用户19932,2019-12-02 09:58:11,中国,,
105354,用户19932,2020-01-10 13:38:36,中国湖北黄冈,湖北,黄冈
105355,用户19933,2019-12-02 10:16:07,中国内蒙古,内蒙古,
105356,用户19934,2019-12-02 10:17:38,中国上海,上海,
105357,用户19935,2019-12-02 10:30:44,中国广东佛山,广东,佛山
105360,用户19936,2019-12-02 11:20:44,中国浙江杭州,浙江,杭州
105366,用户19937,2019-12-02 11:48:07,中国北京,北京,
105367,用户19938,2019-12-02 13:49:28,中国广东,广东,
105370,用户19938,2019-12-02 22:35:43,中国广东中山,广东,中山
105374,用户19938,2019-12-30 13:23:33,中国广东韶关,广东,韶关
105376,用户19938,2020-03-06 22:46:18,中国广东广州,广东,广州
105417,用户19938,2020-05-13 21:35:22,中国广东东莞,广东,东莞
105426,用户19939,2019-12-02 14:09:35,中国河南洛阳,河南,洛阳
105427,用户19939,2019-12-06 16:13:48,中国云南昆明,云南,昆明
105428,用户19940,2019-12-02 14:23:23,中国江苏苏州,江苏,苏州
105429,用户19941,2019-12-02 14:28:31,中国江苏南京,江苏,南京
105434,用户19942,2019-12-02 14:36:12,中国广西南宁,广西,南宁
105435,用户19943,2019-12-02 15:16:47,中国广东茂名,广东,茂名
105436,用户19944,2019-12-02 15:25:19,中国甘肃,甘肃,
105440,用户19944,2019-12-04 19:52:27,中国甘肃庆阳,甘肃,庆阳
105453,用户19945,2019-12-02 15:30:16,中国吉林长春,吉林,长春
105454,用户19946,2019-12-02 15:43:25,中国广西南宁,广西,南宁
105456,用户19947,2019-12-02 15:48:50,中国北京,北京,
105457,用户19948,2019-12-02 16:08:08,中国湖南长沙,湖南,长沙
105458,用户19949,2019-12-02 16:17:31,中国江苏,江苏,
105459,用户19950,2019-12-02 16:46:17,中国陕西,陕西,
105460,用户19951,2019-12-02 17:15:01,中国广东湛江,广东,湛江
105461,用户19951,2020-02-18 14:50:48,中国广东,广东,
105462,用户19951,2020-02-19 09:42:33,中国广东广州,广东,广州
105501,用户19952,2019-12-02 17:29:02,中国吉林长春,吉林,长春
105502,用户19953,2019-12-02 18:40:55,中国广东深圳,广东,深圳
105506,用户19954,2019-12-02 19:10:03,中国江苏南京,江苏,南京
105507,用户19955,2019-12-02 19:49:46,中国广东广州,广东,广州
105508,用户19956,2019-12-02 19:53:57,中国江苏南京,江苏,南京
105509,用户19957,2019-12-02 20:04:15,中国浙江杭州,浙江,杭州
105510,用户19957,2020-03-11 16:42:37,中国安徽合肥,安徽,合肥
105512,用户19958,2019-12-02 20:06:40,中国上海,上海,
105513,用户19959,2019-12-02 20:16:29,中国浙江舟山,浙江,舟山
105514,用户19960,2019-12-02 20:38:03,中国辽宁大连,辽宁,大连
105515,用户19960,2019-12-02 21:59:49,中国辽宁,辽宁,
105527,用户19960,2020-02-09 16:05:20,中国陕西安康,陕西,安康
105530,用户19961,2019-12-02 20:53:10,中国天津,天津,
105531,用户19962,2019-12-02 21:42:22,中国广东深圳,广东,深圳
105532,用户19963,2019-12-02 21:58:02,中国四川成都,四川,成都
105533,用户19964,2019-12-02 22:15:39,中国浙江,浙江,
105536,用户19965,2019-12-02 23:02:15,中国陕西西安,陕西,西安
105537,用户19966,2019-12-02 23:08:55,中国广东深圳,广东,深圳
105538,用户19967,2019-12-03 00:39:39,中国四川成都,四川,成都
105539,用户19968,2019-12-03 01:02:36,中国四川攀枝花,四川,攀枝花
105540,用户19969,2019-12-03 03:06:08,中国北京,北京,
105542,用户19970,2019-12-03 09:08:13,中国北京,北京,
105544,用户19971,2019-12-03 09:18:05,中国上海,上海,
105545,用户19972,2019-12-03 10:22:57,中国内蒙古呼和浩特,内蒙古,呼和浩特
105546,用户19973,2019-12-03 10:26:50,中国四川成都,四川,成都
105547,用户19974,2019-12-03 10:27:15,中国陕西西安,陕西,西安
105548,用户19975,2019-12-03 10:30:07,中国广东广州,广东,广州
105549,用户19976,2019-12-03 10:35:10,中国北京,北京,
105550,用户19977,2019-12-03 10:42:55,中国江苏南京,江苏,南京
105551,用户19977,2020-03-11 07:06:06,中国河南信阳,河南,信阳
105558,用户19978,2019-12-03 10:45:08,中国广西南宁,广西,南宁
105560,用户19979,2019-12-03 10:51:18,中国广东湛江,广东,湛江
105561,用户19979,2020-02-17 15:24:48,中国广东,广东,
105562,用户19980,2019-12-03 10:54:58,中国河南郑州,河南,郑州
105564,用户19981,2019-12-03 11:10:06,中国四川成都,四川,成都
105565,用户19982,2019-12-03 12:20:47,中国上海,上海,
105566,用户19983,2019-12-03 13:33:36,中国江西南昌,江西,南昌
105568,用户19984,2019-12-03 14:05:49,中国河北廊坊,河北,廊坊
105569,用户19984,2019-12-10 14:12:15,中国河北唐山,河北,唐山
105571,用户19985,2019-12-03 14:09:55,中国河北唐山,河北,唐山
105572,用户19986,2019-12-03 14:41:43,中国重庆,重庆,
105597,用户19986,2020-03-19 21:13:15,中国四川广元,四川,广元
105626,用户19986,2020-04-18 19:49:47,中国湖北,湖北,
105662,用户19987,2019-12-03 16:27:04,中国广东深圳,广东,深圳
105664,用户19988,2019-12-03 16:27:09,中国广东深圳,广东,深圳
105665,用户19989,2019-12-03 16:28:19,中国海南,海南,
105666,用户19990,2019-12-03 16:39:21,中国江苏南京,江苏,南京
105667,用户19991,2019-12-03 16:40:29,中国湖北武汉,湖北,武汉
105669,用户19992,2019-12-03 17:01:51,中国湖北武汉,湖北,武汉
105670,用户19993,2019-12-03 17:07:32,中国重庆,重庆,
105671,用户19994,2019-12-03 17:42:48,中国广东珠海,广东,珠海
105672,用户19994,2020-01-12 09:30:11,中国广东广州,广东,广州
105675,用户19994,2020-01-15 08:47:46,中国广东,广东,
105686,用户19994,2020-04-13 16:15:10,中国黑龙江黑河,黑龙江,黑河
105688,用户19994,2020-04-17 15:32:24,中国广东揭阳,广东,揭阳
105691,用户19994,2020-04-20 15:09:03,中国广东深圳,广东,深圳
105695,用户19995,2019-12-03 17:51:01,中国甘肃兰州,甘肃,兰州
105696,用户19996,2019-12-03 18:00:06,中国四川攀枝花,四川,攀枝花
105697,用户19997,2019-12-03 18:43:18,中国江西九江,江西,九江
105698,用户19998,2019-12-03 19:02:48,中国河北石家庄,河北,石家庄
105699,用户19999,2019-12-03 19:29:29,中国吉林,吉林,
105700,用户20000,2019-12-03 19:38:05,中国吉林,吉林,
105701,用户20001,2019-12-03 20:10:45,中国山西晋城,山西,晋城
105703,用户20002,2019-12-03 20:19:19,中国四川成都,四川,成都
105704,用户20003,2019-12-03 20:37:13,中国广东深圳,广东,深圳
105711,用户20004,2019-12-03 20:46:22,中国辽宁沈阳,辽宁,沈阳
105712,用户20005,2019-12-03 21:18:55,中国山东青岛,山东,青岛
105713,用户20006,2019-12-03 21:54:48,中国广东佛山,广东,佛山
105716,用户20007,2019-12-03 21:59:29,中国山东,山东,
105717,用户20008,2019-12-03 23:10:33,中国陕西西安,陕西,西安
105719,用户20009,2019-12-04 08:46:41,中国河南驻马店,河南,驻马店
105720,用户20010,2019-12-04 09:15:45,中国广东广州,广东,广州
105752,用户20010,2020-03-25 17:53:31,中国广东,广东,
105809,用户20010,2020-05-13 20:03:43,中国广东深圳,广东,深圳
105866,用户20011,2019-12-04 09:38:02,中国浙江杭州,浙江,杭州
105867,用户20012,2019-12-04 09:59:16,中国河北邯郸,河北,邯郸
105868,用户20013,2019-12-04 22:25:08,中国陕西西安,陕西,西安
105869,用户20013,2020-02-05 20:36:57,中国甘肃庆阳,甘肃,庆阳
105874,用户20013,2020-02-10 18:53:35,中国甘肃,甘肃,
105956,用户20014,2019-12-04 16:40:38,中国陕西西安,陕西,西安
105961,用户20014,2019-12-05 14:58:05,中国陕西,陕西,
106096,用户20015,2019-12-08 19:22:25,中国陕西西安,陕西,西安
106099,用户20015,2019-12-14 11:50:00,中国陕西,陕西,
106152,用户20015,2020-03-20 20:59:02,中国陕西延安,陕西,延安
106171,用户20015,2020-03-27 18:14:17,中国陕西渭南,陕西,渭南
106221,用户20016,2019-12-04 15:45:03,中国陕西,陕西,
106222,用户20016,2019-12-04 22:24:25,中国陕西西安,陕西,西安
106223,用户20016,2020-02-04 11:22:26,中国陕西榆林,陕西,榆林
106359,用户20017,2019-12-04 16:00:38,中国陕西西安,陕西,西安
106369,用户20017,2020-01-29 13:40:03,中国陕西榆林,陕西,榆林
106370,用户20017,2020-02-03 22:50:41,中国陕西延安,陕西,延安
106455,用户20018,2019-12-04 22:21:19,中国陕西西安,陕西,西安
106465,用户20018,2020-01-09 10:32:52,中国四川达州,四川,达州
106549,用户20018,2020-03-24 11:02:16,中国陕西,陕西,
106569,用户20018,2020-04-01 00:37:53,中国四川,四川,
106636,用户20019,2019-12-04 16:02:42,中国陕西西安,陕西,西安
106734,用户20020,2020-02-05 21:33:05,中国陕西汉中,陕西,汉中
106747,用户20020,2020-02-10 12:12:48,中国陕西西安,陕西,西安
106754,用户20020,2020-02-11 22:27:14,中国新疆哈密,新疆,哈密
106770,用户20020,2020-02-15 17:04:27,中国新疆昌吉回族自治州,新疆,昌吉回族自治州
106792,用户20020,2020-02-23 10:35:02,中国陕西,陕西,
106835,用户20020,2020-03-28 21:15:22,中国陕西宝鸡,陕西,宝鸡
106837,用户20020,2020-04-06 20:23:51,中国陕西渭南,陕西,渭南
106841,用户20021,2019-12-04 22:23:59,中国陕西西安,陕西,西安
106842,用户20021,2020-02-05 12:06:25,中国浙江杭州,浙江,杭州
106982,用户20022,2019-12-04 10:55:25,中国浙江,浙江,
106983,用户20023,2019-12-04 12:46:16,中国广东广州,广东,广州
106984,用户20024,2019-12-04 13:23:32,中国四川成都,四川,成都
106985,用户20025,2019-12-04 13:33:38,中国天津,天津,
106987,用户20026,2019-12-04 13:33:47,中国黑龙江哈尔滨,黑龙江,哈尔滨
106988,用户20027,2019-12-04 14:41:31,中国重庆,重庆,
107007,用户20028,2019-12-04 15:12:33,中国四川,四川,
107008,用户20028,2020-05-12 09:50:18,中国贵州贵阳,贵州,贵阳
107009,用户20029,2019-12-04 15:12:44,中国上海,上海,
107010,用户20030,2019-12-04 15:52:33,中国山东青岛,山东,青岛
107011,用户20031,2019-12-04 15:59:26,中国四川成都,四川,成都
107012,用户20031,2020-02-14 18:42:42,中国辽宁本溪,辽宁,本溪
107013,用户20032,2019-12-04 16:08:03,中国北京,北京,
107014,用户20033,2019-12-04 16:24:09,中国广东深圳,广东,深圳
107015,用户20034,2019-12-04 16:28:28,中国福建龙岩,福建,龙岩
107016,用户20035,2019-12-04 16:33:19,中国福建福州,福建,福州
107017,用户20037,2019-12-04 16:39:59,中国浙江杭州,浙江,杭州
107019,用户20037,2020-02-27 13:38:55,中国浙江温州,浙江,温州
107026,用户20038,2019-12-04 17:06:53,中国广东东莞,广东,东莞
107027,用户20039,2019-12-04 17:51:45,中国四川自贡,四川,自贡
107028,用户20040,2019-12-04 18:14:49,中国北京,北京,
107029,用户20041,2019-12-04 18:16:20,中国广东广州,广东,广州
107030,用户20042,2019-12-04 18:24:50,中国广东深圳,广东,深圳
107032,用户20043,2019-12-04 18:33:01,中国广东江门,广东,江门
107034,用户20044,2019-12-04 20:32:13,中国北京,北京,
107035,用户20045,2019-12-04 20:35:37,中国上海,上海,
107037,用户20046,2019-12-04 20:51:06,中国福建福州,福建,福州
107039,用户20046,2019-12-20 13:59:28,中国福建,福建,
107043,用户20047,2019-12-04 21:21:19,中国福建,福建,
107044,用户20048,2019-12-04 21:21:57,中国福建,福建,
107045,用户20049,2019-12-04 23:08:04,中国江西南昌,江西,南昌
107048,用户20050,2019-12-04 23:25:49,中国山东济南,山东,济南
107049,用户20051,2019-12-05 01:09:14,中国北京,北京,
107050,用户20052,2019-12-05 08:47:34,中国广东汕头,广东,汕头
107052,用户20053,2019-12-05 08:53:22,中国北京,北京,
107053,用户20054,2019-12-05 08:57:46,中国重庆,重庆,
107056,用户20055,2019-12-05 09:01:44,中国贵州遵义,贵州,遵义
107057,用户20056,2019-12-05 09:02:01,中国山东济南,山东,济南
107058,用户20057,2019-12-05 09:53:07,中国重庆,重庆,
107059,用户20058,2019-12-05 10:01:49,中国山西,山西,
107060,用户20058,2019-12-05 10:18:02,中国山西晋城,山西,晋城
107072,用户20059,2019-12-05 10:02:58,中国山西,山西,
107073,用户20060,2019-12-05 10:03:32,中国山西,山西,
107074,用户20061,2019-12-05 10:15:03,中国江苏南京,江苏,南京
107075,用户20063,2019-12-05 11:03:14,中国陕西西安,陕西,西安
107076,用户20064,2019-12-05 11:08:38,中国山东日照,山东,日照
107077,用户20064,2019-12-05 20:40:47,中国山东,山东,
107078,用户20066,2019-12-05 12:01:35,中国浙江杭州,浙江,杭州
107079,用户20066,2019-12-08 13:51:59,中国浙江,浙江,
107087,用户20066,2019-12-23 21:39:44,中国,,
107088,用户20066,2020-02-09 15:09:40,中国陕西,陕西,
107089,用户20067,2019-12-05 12:10:33,中国辽宁大连,辽宁,大连
107090,用户20068,2019-12-05 12:27:05,中国海南海口,海南,海口
